0.0,138.61010139481914,138.15949933087316,138.15949930886606,138.15949935090043,138.4984716218491,263.7547308087869,306.0199358836697,1513.8114832498948,3044.9096647521246,2916.529986891238
0.1,138.59507468733577,138.1595067803166,138.15949930886606,138.15949934824386,138.48330822797618,253.52736489907474,274.0658916655374,1251.7064601328539,2759.469198785427,2763.163049992791
0.2,138.58986385365787,138.1595142685747,138.15949930886606,138.1594993455874,138.46871432160285,244.51951328168752,252.81208250740065,1055.0426508822277,2515.992965465211,2446.3076977335236
0.30000000000000004,138.59453918075022,138.15952179599637,138.15949930886606,138.1594993429311,138.45468994315874,236.70957227142907,241.35996485168675,906.6661378424793,2289.264322016581,2239.0394291742273
0.4,138.60917201456272,138.15952936292788,138.15949930886606,138.15949934027444,138.44123517087058,230.07599946450446,238.82606170914912,790.6907030416512,2067.3549563217507,2085.726068750634
0.5,138.6338346673627,138.15953696972315,138.15949930886606,138.15949933761794,138.42835011731873,224.59713023840993,244.29642293519154,703.4408514078284,1848.4515627297912,1991.0316929713554
0.6,138.66860031783798,138.15954461673826,138.15949930886606,138.15949933496134,138.41603492653135,220.25104685116236,256.80505215941696,642.6774092286333,1630.1617724223945,1993.072441953763
0.7,138.71354290415252,138.15955230433426,138.15949930886606,138.15949933230485,138.40428977143932,217.01550447566177,275.34021892873307,608.1275756144796,1424.35585519095,2110.979293073258
0.7999999999999999,138.7687370101864,138.15956003287377,138.15949930886606,138.15949932964827,138.3931148516927,214.86791661880397,298.8793871528621,604.9391430796812,1267.7512184717264,2321.399853198043
0.8999999999999999,138.8342577451967,138.1595678027261,138.15949930886606,138.1594993269917,138.3825103916835,213.78540064244638,326.44528925744976,641.7432212683032,1208.590814537205,2615.1818727535683
0.9999999999999999,138.9101806173042,138.15957561426546,138.15949930886606,138.1594993243354,138.37247663880373,213.74488251974282,357.1680186071037,725.7137742668441,1272.0225206969908,3032.3962235769177
1.0999999999999999,138.99658140103327,138.15958346786252,138.15949930886606,138.1594993216788,138.36301386181776,214.72325845723063,390.3364272315189,856.4851731981951,1471.490758144543,3558.984443390571
1.2,139.09353599941338,138.15959136390262,138.15949930886606,138.159499319022,138.35412234940358,216.69760949685428,425.4280149108022,1027.3576639482474,1820.2265230073772,4260.219448222125
1.3,139.20112030095908,138.15959930276796,138.15949930886606,138.1594993163654,138.34580240877585,219.64546361089612,462.11649582468186,1230.154162968611,2308.18712505253,5474.1468601071665
1.4000000000000001,139.31941003204568,138.15960728484632,138.15949930886606,138.15949931370886,138.33805436445084,223.54509810333923,500.264827906792,1457.107451516131,2865.367161320193,8228.026247560847
1.5000000000000002,139.4484806050836,138.15961531052974,138.15949930886606,138.15949931105231,138.3308785570803,228.37587339512416,539.9147751612871,1700.384244061662,3430.980412721028,10880.375147859368
1.6000000000000003,139.5884069629918,138.1596233802167,138.15949930886606,138.1594993083959,138.32427534243095,234.11858763248094,581.2816525991353,1951.023615836448,3993.004788056708,11688.621629507652
1.7000000000000004,139.73926342042932,138.1596314943064,138.15949930886606,138.15949930573962,138.31824509044802,240.75584019625737,624.7568701590596,2199.003374518495,4562.938219154584,11910.935862180446
1.8000000000000005,139.90112350228097,138.15963965320475,138.15949930886606,138.1594993030829,138.3127881844533,248.27239129615552,670.9139562911731,2437.0081688447112,5167.936883556362,11979.497654815095
1.9000000000000006,140.0740597798198,138.15964785732032,138.15949930886606,138.1594993004263,138.30790502045923,256.6555045708383,720.5091561949199,2662.3178908110403,5837.374188581946,12005.525153584997
2.0000000000000004,140.25814370504534,138.15965610706857,138.15949930886606,138.15949929776968,138.30359600659517,265.8952600919098,774.469251423042,2875.236811330817,6600.853493239358,12018.748940444217
2.1000000000000005,140.4534454435898,138.15966440286672,138.15949930886606,138.15949929511345,138.2998615626534,275.9848264281332,833.8677583970551,3077.9216885322835,7470.727879219067,12027.451243240945
