0.0,2727.3786408001215,16962.786743354805,19535.499563068548
0.1,2452.4129136016772,16227.512790052726,19535.499765109336
0.2,2185.127748529025,15403.367278062116,19535.49983632511
0.30000000000000004,1925.2558364528425,14518.835266722157,19535.499857333743
0.4,1677.418251014494,13632.005858189586,19535.499865815982
0.5,1433.6331196117926,12825.161057405654,19535.499871975433
0.6,1175.0666330695026,12170.260569694374,19535.499877418744
0.7,886.9910237057265,11658.757022608395,19535.499882357355
0.7999999999999999,576.3471608692643,11216.123020107316,19535.499886865
0.8999999999999999,293.5666410734082,10797.490269347838,19535.49989099776
0.9999999999999999,190.35278891417653,10418.607856014938,19535.49989480438
1.0999999999999999,346.6654837111529,10106.399947250658,19535.499898326994
1.2,632.5324021151197,9881.16323436983,19535.499901602132
1.3,971.2560662874727,9734.452972014566,19535.499904661097
1.4000000000000001,1333.0144181626627,9640.625268400243,19535.499907530542
1.5000000000000002,1689.908443727672,9608.359945031394,19535.49991023329
1.6000000000000003,2017.2209636728187,9624.429565935021,19535.499912788124
1.7000000000000004,2302.296675787378,9634.802306536392,19535.499915211258
1.8000000000000005,2536.5253829148332,9623.356765801349,19535.49991751621
1.9000000000000006,2731.0489899049917,9605.953965369275,19535.4999197143
2.0000000000000004,2894.7699811529337,9586.689861760695,19535.499921815415
2.1000000000000005,3027.2261842250878,9556.023665681838,19535.49992382778
2.2000000000000006,3130.279854148859,9513.812940677484,19535.499925758442
2.3000000000000007,3202.649960445331,9466.243265130253,19535.49992761387
2.400000000000001,3254.31992619561,9416.18275454586,19535.499929399193
2.500000000000001,3298.698899846314,9367.337558752535,19535.499931119204
2.600000000000001,3359.0968925726975,9325.595794752822,19535.499932778162
2.700000000000001,3460.4292306446546,9290.716432734536,19535.49993437967
2.800000000000001,3625.910821035246,9260.19353106442,19535.499935927204
2.9000000000000012,3803.667837316388,9231.79771859945,19535.499937423716
3.0000000000000013,3968.6472705648907,9205.415763143325,19535.49993887192
3.1000000000000014,4139.252097365273,9184.064330225101,19535.49994027438
3.2000000000000015,4372.022608122992,9172.54347556647,19535.499941633396
3.3000000000000016,4788.15241990383,9182.338274015437,19535.49994295077
3.4000000000000017,5339.04104844497,9235.761494617267,19535.49994422874
3.5000000000000018,5934.390538493642,9358.620334291376,19535.49994546902
3.600000000000002,6532.135229761016,9567.74792800959,19535.49994667318
3.700000000000002,7152.504140023112,9877.826197358652,19535.499947842876
3.800000000000002,7736.727733843049,10277.859113227014,19535.49994897946
3.900000000000002,8144.332558235237,10717.21879807994,19535.499950084315
4.000000000000002,8434.676956877162,11162.211716591717,19535.499951158774
4.100000000000001,8656.1502420054,11596.930608308838,19535.49995220387
4.200000000000001,8820.907703507532,12011.620511117984,19535.499953220744
4.300000000000001,8949.26597657741,12405.21964079522,19535.499954210627
4.4,9044.901045824769,12784.218511799385,19535.499955174302
4.5,9121.003176282626,13157.97324802244,19535.499956112864
4.6,9185.628311552482,13530.11201101422,19535.499957027023
4.699999999999999,9239.846131114607,13902.377069205138,19535.499957917866
4.799999999999999,9283.793077990624,14279.303166996344,19535.499958786022
4.899999999999999,9317.410376329603,14661.357377919914,19535.499959632256
4.999999999999998,9334.365282082661,15049.53845866731,19535.499960457288
5.099999999999998,9343.339674232531,15456.431311407958,19535.499961261976
