0.0,287.8410372862628,17023.714624668843,17023.714695397943,22991.507145697233,15240.650948743116,16508.49967856246,16491.28421347241
0.1,284.1340989898651,17023.714624668843,17023.714694355876,22991.51054673161,15240.65070446396,16508.49967641859,16455.056906325233
0.2,280.70079699793484,17023.714624668843,17023.71469331382,22991.51394749692,15240.650450127998,16508.499674282164,16400.66808005115
0.30000000000000004,277.5750830318069,17023.714624668843,17023.714692271733,22991.51734799341,15240.6501857838,16508.499672153528,16338.651975708137
0.4,274.79326095133564,17023.714624668843,17023.71469122975,22991.520748221054,15240.64991147895,16508.49967003303,16213.678325892643
0.5,272.3921914600848,17023.714624668843,17023.714690187622,22991.524148180055,15240.649627260951,16508.499667920976,16005.558303406036
0.6,270.406587646278,17023.714624668843,17023.714689145596,22991.5275478702,15240.649333176829,16508.499665817726,16123.158069906936
0.7,268.86596162574705,17023.714624668843,17023.714688103595,22991.530947291554,15240.649029273432,16508.499663723644,16267.196109579361
0.7999999999999999,267.7920208289125,17023.714624668843,17023.714687061536,22991.534346444463,15240.6487155965,16508.499661639045,16529.94230726118
0.8999999999999999,267.1972414873418,17023.714624668843,17023.71468601949,22991.537745328504,15240.648392192601,16508.499659564288,17080.391421715485
0.9999999999999999,267.08494132556774,17023.714624668843,17023.71468497745,22991.54114394404,15240.648059106723,16508.49965749965,17757.9548545641
1.0999999999999999,267.45059680069824,17023.714624668843,17023.714683935475,22991.54454229116,15240.647716383948,16508.49965544551,18346.848149188314
1.2,268.28371566476244,17023.714624668843,17023.714682893486,22991.547940369735,15240.647364069038,16508.49965340223,18189.858031772907
1.3,269.5695686031509,17023.714624668843,17023.714681851467,22991.551338179746,15240.647002206557,16508.499651370068,17549.52640652
1.4000000000000001,271.29051962095735,17023.714624668843,17023.714680809368,22991.554735721347,15240.646630839992,16508.499649349367,17173.110647129433
1.5000000000000002,273.427229738115,17023.714624668843,17023.71467976739,22991.558132994724,15240.646250013297,16508.499647340563,17442.348758446846
1.6000000000000003,275.96018355200124,17023.714624668843,17023.71467872535,22991.561529999475,15240.645859769213,16508.499645343854,18096.281399835232
1.7000000000000004,278.87165744110064,17023.714624668843,17023.714677683376,22991.564926736137,15240.64546015084,16508.499643359668,18171.693212797
1.8000000000000005,282.1477393688362,17023.714624668843,17023.714676641353,22991.568323204658,15240.64505120039,16508.49964138823,18279.011452153365
1.9000000000000006,285.77978562688327,17023.714624668843,17023.714675599338,22991.571719404823,15240.644632959946,16508.499639429894,18429.90072862835
2.0000000000000004,289.76490019347114,17023.714624668843,17023.714674557305,22991.575115336884,15240.64420547109,16508.499637485056,18534.01654309738
2.1000000000000005,294.105463366382,17023.714624668843,17023.714673515326,22991.578511000575,15240.643768775182,16508.49963555395,18638.710556303584
2.2000000000000006,298.8082637677536,17023.714624668843,17023.71467247337,22991.581906396576,15240.643322912956,16508.49963363689,18717.929756305817
2.3000000000000007,303.8842885867721,17023.714624668843,17023.714671431335,22991.5853015243,15240.642867925131,16508.499631734256,18786.7485491189
2.400000000000001,309.3502266462366,17023.714624668843,17023.714670389363,22991.588696384017,15240.642403851598,16508.499629846283,18818.794095416717
2.500000000000001,315.23163202471005,17023.714624668843,17023.714669347333,22991.59209097587,15240.641930732254,16508.499627973342,18733.587009710205
2.600000000000001,321.5658787306553,17023.714624668843,17023.714668305354,22991.595485299724,15240.641448606546,16508.499626115696,18488.62532701616
2.700000000000001,328.4021744546604,17023.714624668843,17023.71466726333,22991.598879355523,15240.640957513477,16508.499624273667,18197.468532498027
2.800000000000001,335.7972984457027,17023.714624668843,17023.71466622138,22991.602273143802,15240.640457491674,16508.499622447565,17910.601458245957
2.9000000000000012,343.80872430174605,17023.714624668843,17023.714665179406,22991.60566666423,15240.639948579372,16508.49962063763,17608.742619142395
3.0000000000000013,352.4891297905112,17023.714624668843,17023.714664137395,22991.609059916856,15240.639430814708,16508.499618844224,17302.774943949
3.1000000000000014,361.8857673943573,17023.714624668843,17023.71466309545,22991.61245290155,15240.638904235137,16508.499617067602,16989.10660730348
3.2000000000000015,372.04394628392413,17023.714624668843,17023.714662053455,22991.61584561873,15240.638368877864,16508.499615308087,16686.302230255904
3.3000000000000016,383.0077522232696,17023.714624668843,17023.714661011545,22991.61923806832,15240.637824779895,16508.499613565928,16512.56275581436
3.4000000000000017,394.80778055768275,17023.714624668843,17023.714659969566,22991.62263025034,15240.637271977512,16508.499611841376,16508.50018456034
3.5000000000000018,407.4301012092478,17023.714624668843,17023.714658927573,22991.626022164834,15240.636710507137,16508.499610134764,16508.49999841259
3.600000000000002,420.7760794490273,17023.714624668843,17023.714657885637,22991.629413811686,15240.636140404315,16508.499608446327,16508.499998305288
3.700000000000002,434.6428651845711,17023.714624668843,17023.714656843633,22991.632805191242,15240.635561704732,16508.499606776346,16508.4999981186
3.800000000000002,448.7525367012513,17023.714624668843,17023.714655801727,22991.636196303174,15240.634974443386,16508.499605125136,16508.499997802766
3.900000000000002,462.81878305245755,17023.714624668843,17023.714654759777,22991.639587147885,15240.634378655062,16508.499603492826,16508.499997277857
4.000000000000002,476.608367321072,17023.714624668843,17023.714653717758,22991.64297772502,15240.633774374062,16508.499601879863,16508.499996407234
4.100000000000001,489.97272846095655,17023.714624668843,17023.714652675826,22991.64636803513,15240.633161634734,16508.499600286355,16508.499994970327
4.200000000000001,502.85328117654996,17023.714624668843,17023.714651633843,22991.649758077852,15240.632540470662,16508.499598712588,16508.49999262596
4.300000000000001,515.2663812280928,17023.714624668843,17023.71465059198,22991.65314785329,15240.631910915024,16508.499597158847,16508.49998887651
4.4,527.2726890648579,17023.714624668843,17023.71464955002,22991.656537361712,15240.631273001345,16508.499595625304,16508.49998304377
4.5,538.941931326439,17023.714624668843,17023.714648508096,22991.65992660287,15240.630626761904,16508.49959411223,16508.49997426994
4.6,550.3259931503724,17023.714624668843,17023.714647466186,22991.66331557704,15240.629972229439,16508.499592619883,16508.49996155338
4.699999999999999,561.4475961747802,17023.714624668843,17023.7146464242,22991.66670428407,15240.629309435715,16508.499591148477,16508.49994382451
4.799999999999999,572.3055743872218,17023.714624668843,17023.714645382286,22991.670092724136,15240.628638412836,16508.499589698204,16508.499920047143
4.899999999999999,582.8909514095334,17023.714624668843,17023.714644340347,22991.67348089726,15240.627959191836,16508.49958826931,16508.49988932913
4.999999999999998,593.2017613655261,17023.714624668843,17023.71464329847,22991.676868803264,15240.627271804085,16508.499586861974,16508.4998510182
5.099999999999998,603.2475331617654,17023.714624668843,17023.71464225651,22991.68025644263,15240.626576280258,16508.49958547645,16508.499804763178
